group_ordinal	target_group_id	representative_id	member_ordinal	member_id	representative_length	target_fasta_sha256	profile_digest
9829	sha256:7ba3aec800e1a694e15125d349c393febe32105f858dff56e99c2454da9f1e8b	ON563414.3	1	OP205085.1	197205	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9829	sha256:7ba3aec800e1a694e15125d349c393febe32105f858dff56e99c2454da9f1e8b	ON563414.3	2	OP205107.1	197205	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9829	sha256:7ba3aec800e1a694e15125d349c393febe32105f858dff56e99c2454da9f1e8b	ON563414.3	3	OP205114.1	197205	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9829	sha256:7ba3aec800e1a694e15125d349c393febe32105f858dff56e99c2454da9f1e8b	ON563414.3	4	OP205117.1	197205	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9829	sha256:7ba3aec800e1a694e15125d349c393febe32105f858dff56e99c2454da9f1e8b	ON563414.3	5	OP205139.1	197205	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9829	sha256:7ba3aec800e1a694e15125d349c393febe32105f858dff56e99c2454da9f1e8b	ON563414.3	6	OP415233.1	197205	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9829	sha256:7ba3aec800e1a694e15125d349c393febe32105f858dff56e99c2454da9f1e8b	ON563414.3	7	OP415256.1	197205	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9830	sha256:7ba4fabaaf34660cffc54f242bf0c8d02626759444618abf5b1d280eee20fb28	MN769194.1	0	MN769194.1	2879	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9831	sha256:7ba8db7608ddddc081a994d00a01bffb1b39f8d6bf5c567856cf6804a6fb6bd5	JN226757.1	0	JN226757.1	35106	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9832	sha256:7bb560085b4880a13a77b4475860b39c400933318f06b03f41379bf6f54dc93f	KJ173329.1	0	KJ173329.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9833	sha256:7bb6acbb1dd8fa8d5a6e382fcefb404c691f0cc40fc5866137c64ce0d55caef5	MT367399.1	0	MT367399.1	35241	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9834	sha256:7bb7e050d93b082bc77d5c3be48eaafbf1769f0535f60503a88acbd4bc120279	MZ439306.1	0	MZ439306.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9835	sha256:7bba1e1530ebea8180494e8a24cbdc62bb3960f334df3333f29a5458514dccef	MN769547.1	0	MN769547.1	2836	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9836	sha256:7bbb089df6b55454b68054eea70dd27cad55688ab4c18e374a2a8ec51a72348a	KJ130020.1	0	KJ130020.1	7314	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9836	sha256:7bbb089df6b55454b68054eea70dd27cad55688ab4c18e374a2a8ec51a72348a	KJ130020.1	1	NC_023891.1	7314	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9837	sha256:7bbd68337158d805ac567c1254dec0e8382828c4b9f33652949bbae1bac8f882	LC779564.1	0	LC779564.1	7892	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9838	sha256:7bbe5848d55144d75d9098552a1b60ccced11a4d6a7a623d94ea6fb82d7a7b5e	EU711054.1	0	EU711054.1	5229	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9839	sha256:7bc02301a1c06fd0d602b8ed30cfa8dbd88c9cc46f461e9439959e67e8005b00	MZ286201.1	0	MZ286201.1	2463	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9840	sha256:7bc049bb3739b1647a80c92e3e9480d74a40c118864871303c87af44d0ed0791	MG298922.1	0	MG298922.1	171762	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9841	sha256:7bc0a1dfba96d13c8bac7d37a3d630c7fce708d635122c78a042575263c1790c	OP120937.1	0	OP120937.1	197205	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9842	sha256:7bc31c95b650f095e1bb1c270e7358d831692596aaee4f032fc6ae00661ee307	KC519322.1	0	KC519322.1	235722	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9843	sha256:7bc875695f341b4b14932fccac1e167617a0c0f824a0cb79412049b0a4c52e95	FJ032346.1	0	FJ032346.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9844	sha256:7bc98d57c77c5ffbb66e3154b22413fc70934201e5a82b8d2ebc266c76487a56	MK645900.1	0	MK645900.1	7247	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9845	sha256:7bd16db48c48a9c1fb51b83340d01ca3498ace2ace1ab3e92d49143bf62b878c	GU296400.1	0	GU296400.1	5229	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9846	sha256:7bd7e716e225dc3cefd23cd2807755e58e76d712c051c442a8d7c3544ffdedd9	OR209327.1	0	OR209327.1	197150	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9847	sha256:7bdbb72d82cf0fcffe93dee32c4f94892e8d223a4215d305f7b4de1b98a605f1	MN770508.1	0	MN770508.1	2928	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9848	sha256:7bdcd8bec666beb62ebbfeebae0bf58b7e92390e2b25bda59f53349ad298438c	OQ320441.1	0	OQ320441.1	197151	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9849	sha256:7be2b9652ff6df6ae0d3dfd23d91da894b6cb297a66512a95502e0bb4770c008	KC771281.1	0	KC771281.1	1832	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9849	sha256:7be2b9652ff6df6ae0d3dfd23d91da894b6cb297a66512a95502e0bb4770c008	KC771281.1	1	NC_021568.1	1832	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9850	sha256:7be4f27ffe07b5afcc4c6af902e8f5260980c8224e9a7229a6c9169f5d86b3bf	OP073615.1	0	OP073615.1	50012	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9851	sha256:7be520f4087423a0610b9643251553842c3a90f6854915256e5918ad3e10f47b	GU815589.1	0	GU815589.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9852	sha256:7be60c9aa1048d03fddcd5acedf30eea2034dcee943dd2984dc1e6461758291f	MT217953.1	0	MT217953.1	7764	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9853	sha256:7bef3d261e3e133f27e930f63e0b32d793b591a87d8d1e23c30af9498fe748b0	KY490067.1	0	KY490067.1	234989	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9854	sha256:7bf17ca68494783b918ada2062eeae511c3f5fd8b4577e9ef29790dbfc682ab6	LC456621.1	0	LC456621.1	7905	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9855	sha256:7bf24948be499901bd44633cc9b4829861dd1253ac15177fdc5b58c82b862e3c	KY225967.1	0	KY225967.1	7817	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9856	sha256:7bf68fbb15ae1f4059f51f92cc0eb353a61824ccc627c992765e940958ed0804	OR735205.1	0	OR735205.1	34755	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9857	sha256:7bfc5ebedbd2150f4ef971b47258db924df880a2b150787b4a2821fb2dc8b466	KX544831.1	0	KX544831.1	235133	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9858	sha256:7bfd34cb662f058cf545535b61feecf814be2c3e7a118e6f5aaac261f8470b14	OK574412.1	0	OK574412.1	2901	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9859	sha256:7c023f19b23c7267abc8a794060d5a8d2476e069113fa6c5137ca70bf486611a	HM011541.1	0	HM011541.1	5387	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9860	sha256:7c02ce2a9b1962883d8e148ff6079ae96e780eec64acd4a8a54014a37b6cb1ff	OR148963.1	0	OR148963.1	3055	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9861	sha256:7c052c9ac0e17a90e20045b0eee303f7343bb34a9c470b63f1f94f37c043f3ed	OP073778.1	0	OP073778.1	40903	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9862	sha256:7c05eca394552209b38c45a42742dd68d7c155c8efb84a8c8f25b6cccf6defb2	KF214674.1	0	KF214674.1	3217	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9863	sha256:7c09a734e12373bc54877287395891ac5cdc3b45effcbd9677887455e1013623	MW887649.1	0	MW887649.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9864	sha256:7c0f32f881b9d2e8224fe55a43bd71b1feac7c4b7426e212e7657dd55c33eab6	MW455382.1	0	MW455382.1	2810	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9865	sha256:7c0fe160976891bab7349fd8d96d41680965f7a8902ad85e4a6f4632929ea50b	MZ097679.1	0	MZ097679.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9866	sha256:7c10bb983e9b8c4dafd9b80464ce3c85b4638d76da576f7428e1a59cdfe1b8ee	GQ161810.1	0	GQ161810.1	3212	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9867	sha256:7c110e291009621dbc017e456bfd7a2af396525a50535eec79f27df24f4a3c9c	OM732333.1	0	OM732333.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9868	sha256:7c13579466a43b11d7ec26ea2400ab01907d7959087e85e7d8a57035ddb2cc9f	MH777292.2	0	MH777292.2	7288	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9869	sha256:7c13703d0aa721d78f4ef4e61343baedff18172b4d00f5ee82cb656da027dbae	OK574427.1	0	OK574427.1	2981	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9870	sha256:7c14026a3827a48782799923d7b8adb388120d99fd550891671531072ce1d58c	LC215426.1	0	LC215426.1	35118	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9871	sha256:7c17b66282c2604be8f1becf2a601793350e557ccbba58b9f028522d843124f8	KJ598683.1	0	KJ598683.1	3207	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9872	sha256:7c1aa514f6398162f121b640c73b5c7b850be2f04fd179338235b111992a9129	MN771060.1	0	MN771060.1	2838	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9873	sha256:7c1bc1c814103e64882cc0c608426607b5fbdb398c69cec52071e756cfa140bd	KJ803790.1	0	KJ803790.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9874	sha256:7c1be0ce0f38adffce16b70c194556b85d2c7226b28212aa36f4575b7253c173	MW601323.1	0	MW601323.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9875	sha256:7c20c8feb36202efce8d3efc43a2b6a2abe51e5bfdb0728f9bff09b0708cee62	KF268134.1	0	KF268134.1	35228	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9876	sha256:7c26f5727d639d54bee7da14e943e6a5b2fd08926fe1b82014296d5dfbb1c4df	MZ983603.1	0	MZ983603.1	33789	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9877	sha256:7c27da4861fb9adf947fc96425765c3a675b0ed7499a93c16cc9d84dfcbf32b4	KP264964.1	0	KP264964.1	2473	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9878	sha256:7c2817b7db12ff81003414c25a88de6120388b72a52999fca19dfdaeaf169a10	MK540296.1	0	MK540296.1	171823	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9879	sha256:7c2820d8cd88cc2416ef3024405361a2ff1b2b5c4831c1e37f0ae75d5a0f8c08	GU117628.1	0	GU117628.1	7872	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9880	sha256:7c29d992926eb431e667ecf62472b9f5ef1d24fbcaf69b064d84959db94e02de	OP076490.1	0	OP076490.1	144298	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9881	sha256:7c2b0463fd35b2689f09a121a5b3b8c5ce1e822306f5d851f1fb1ca382593d5a	KP745648.1	0	KP745648.1	235111	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9882	sha256:7c2c13df35469e235361da84ee362a5efc39f263458f812740d63e7c650f58bc	OQ320455.1	0	OQ320455.1	197214	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9883	sha256:7c2fa0f2a7ff8c9c5dba792ac2f3abfdc4f55a8b004afe643a89f8bb77aa5538	MN683573.1	0	MN683573.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9884	sha256:7c336cd5d936dc303dcf336474deba211f0b87cda0f5f42df977842697628b57	OP055803.1	0	OP055803.1	197176	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9885	sha256:7c369412f4b8db6368e356fc2deae108258349958c26bee6048b1c4b311733cd	MF674476.1	0	MF674476.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9886	sha256:7c3843635943a406e31c8e47c08a4eb9b2a96f40e48c375fec98ff0b6472fb91	OR209324.1	0	OR209324.1	197169	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9887	sha256:7c3ffd63d22171676e9591c82dacbf9a6b2d30825c06db7f0400c2eb4117d831	MZ286017.1	0	MZ286017.1	3806	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9888	sha256:7c407309767129db5a84b8afb6344cc453f8f052a8f88d8772d9d1ea31220a1b	MF062484.1	0	MF062484.1	34766	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9889	sha256:7c43e9e57d295ad972d6c236dba19093519396354e6fbe749a7fccd459fdff08	LN833189.1	0	LN833189.1	7933	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9890	sha256:7c4ed789cd5f9594013bd064ad2c481463c66c493875cff6abb6a097e25230bf	OK574428.1	0	OK574428.1	2816	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9891	sha256:7c4f1b00a9669ce63d48d4d8d38a2cbf87b7539c72d5abd992d3784f4e50146b	JX173081.1	0	JX173081.1	35928	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9892	sha256:7c516ac4297ae7432a4b19b0ab20ceb90111762064fbe693953fd7df979b9dc7	LC779609.1	0	LC779609.1	7889	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9893	sha256:7c555ccfea8b4f14b357de30b932c8a24dc3d716dd794604b7ba57c78c5e3510	KJ173333.1	0	KJ173333.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9894	sha256:7c55a70792ad928ed7148e4b171626d1ebc332039d3b51dbefc5642dfd0f6d55	MW601227.1	0	MW601227.1	3182	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9895	sha256:7c56e85e282e729980b0b224caf64978d53fc5893bcdcd09d6bcad83ad285223	MT227314.1	0	MT227314.1	199150	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9896	sha256:7c56ea0e8c83a6c7a207c73f1ef2ae7cda790badb6c8ec62056654eb044eb51b	LR861900.1	0	LR861900.1	7905	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9897	sha256:7c5ff18be781601d390f8b453e47d71403796f86f71111210da83608718167e6	LR861979.1	0	LR861979.1	7866	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9898	sha256:7c607cdf7980e6b75c47cb998482313f90cc431c6ea5219d541262dda0bc9f04	KJ173427.1	0	KJ173427.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9898	sha256:7c607cdf7980e6b75c47cb998482313f90cc431c6ea5219d541262dda0bc9f04	KJ173427.1	1	KJ173428.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9899	sha256:7c6356313e3991ace8b6ade409e3e554642ca36fd6f2bd2bdbc237ebe664e367	HG793927.1	0	HG793927.1	8031	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9900	sha256:7c6d3ccca6ec23dd688e5745be18813111a17264bc29fe273447e214526dfaf1	MN683624.1	0	MN683624.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9901	sha256:7c6d75969c4488831ed03a42b5a76b95ea5a0f0a0c69634a44d144e1328463fd	LC456114.1	0	LC456114.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9902	sha256:7c6f01efea263715da12518fe53f633aad10c3e7595d91961899e9d9c1952f2b	MW694832.1	0	MW694832.1	35187	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9903	sha256:7c710acc5675ae1dbad0c3bfd74ce25958761cb3a16da01776ea5322a5d50f4a	GQ205441.1	0	GQ205441.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9904	sha256:7c7498e099f83bdefa2f43fe5594ab22440bc329962fac3ea55b10e7b18093e1	LR861890.1	0	LR861890.1	7974	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9905	sha256:7c75b91419b5fb5d2344fd4c5f07ebdf1a7050ced890d91cf11fc19f887a55b5	OQ419037.1	0	OQ419037.1	195656	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9906	sha256:7c796a64f0dbca7eed73b4c2f261c0173ac9498b74a2c5b9cf5ff6362af588d4	LC779573.1	0	LC779573.1	7892	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9907	sha256:7c7e98d944fabd0a33fc3f10ad92d201965d244ec26bb373657159b9eca62c99	AP014849.1	0	AP014849.1	35973	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9908	sha256:7c80db352bffae5cd9a421828cb585751fe9772c43532a503bdb83d35bcbc08b	GQ475328.1	0	GQ475328.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9909	sha256:7c8126f232ee328d2f0fcd173b2cf09147d0598a99050d2c1e3dc946d793a1b6	LC511109.1	0	LC511109.1	7905	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9910	sha256:7c8433ebdc8c2d1b20e491f6d81d9b38a0e0bfe70855b649b71b2edea0af7d65	MH777364.2	0	MH777364.2	7289	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9911	sha256:7c85df7c10fb9ebc9051f07fa8de9517d8b64b48bcb7d924f2f62124de05c05e	MZ983555.1	0	MZ983555.1	33793	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9912	sha256:7c87bfb2ef663dceb3b8ac5e0b6d2e17d9615fd238dcb30bac7755c37571e2ba	HQ537667.1	0	HQ537667.1	7920	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9913	sha256:7c89f3d336e7c61b169b756e3ce55eda6e68358fb1471e0eed4b8c2fa5e6025b	KC470266.1	0	KC470266.1	7898	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
9914	sha256:7c8aa13311d9467f594038e031afdbc060715d62fa970edf154b153c3aee11e9	KY881984.1	0	KY881984.1	3215	613af44f33628520cb94da05ac3bcb875504a584a695fa32dbee02b04adb8afd	1eb5960774d118530f462d93f316e789cee836c51aedbbb973a11a6bac421088
